NumeroFactura,FechaVenta,Precio,Cantidad,ReferenciaProducto,CodigoMarca,IdUser,MedioPago,Talla,Color,Fabricante,ClaseProducto,NombreTienda,DepartamentoTienda,CiudadTienda
fact3104,2024-03-03,19319.33,1.0,ref88,marca2,id3235,TARJETA DE DEBITO,talla2,color480,fabricante1,claseprod2,tienda21,BOYACÁ,TUNJA
fact3105,2024-03-03,25201.68,1.0,ref194,marca2,id3236,EFECTIVO,talla2,color481,fabricante1,claseprod9,tienda15,CALDAS,MANIZALES
fact3106,2024-03-03,70.59,1.0,ref11,marca3,id3237,EFECTIVO,talla8,color10,fabricante1,claseprod6,tienda15,CALDAS,MANIZALES
fact2596,2024-03-03,22680.67,1.0,ref18,marca1,id3238,MULTIPLE,talla6,color1,fabricante1,claseprod1,tienda38,BOGOTÁ D.C.,BOGOTÁ D.C.
fact2710,2024-03-03,19319.33,1.0,ref366,marca1,id3239,TARJETA DE CREDITO,talla13,color30,fabricante3,claseprod12,tienda87,BOGOTÁ D.C.,BOGOTÁ D.C.
fact1395,2024-03-03,12596.64,1.0,ref331,marca1,id3240,EFECTIVO,talla7,color36,fabricante1,claseprod1,tienda88,BOGOTÁ D.C.,BOGOTÁ D.C.
fact1029,2024-03-03,19319.33,1.0,ref163,marca1,id3241,TARJETA DE CREDITO,talla2,color6,fabricante1,claseprod1,tienda55,VALLE DEL CAUCA,PALMIRA
fact3107,2024-03-03,9235.29,1.0,ref12,marca4,id3242,TARJETA DE DEBITO,talla6,color12,fabricante1,claseprod1,tienda91,CUNDINAMARCA,ZIPAQUIRÁ
fact3108,2024-03-03,37806.72,1.0,ref601,marca28,id3243,TARJETA DE DEBITO,talla17,color6,fabricante1,claseprod7,tienda68,CUNDINAMARCA,CAJICÁ
fact3109,2024-03-03,20159.66,1.0,ref24,marca2,id3244,TARJETA DE DEBITO,talla6,color482,fabricante1,claseprod2,tienda66,CUNDINAMARCA,FUSAGASUGÁ
fact3110,2024-03-03,29403.36,1.0,ref536,marca2,id3245,TARJETA DE DEBITO,talla6,color27,fabricante1,claseprod9,tienda8,ANTIOQUIA,MEDELLÍN
fact3111,2024-03-03,22680.67,1.0,ref290,marca1,id3246,TARJETA DE DEBITO,talla3,color1,fabricante1,claseprod1,tienda2,BOGOTÁ D.C.,BOGOTÁ D.C.
fact3112,2024-03-03,17638.66,1.0,ref33,marca2,id3247,EFECTIVO,talla6,color5,fabricante1,claseprod2,tienda64,ANTIOQUIA,LA CEJA
fact3113,2024-03-03,17135.71,1.0,ref8,marca2,id3248,CREDITO EMPLEADO,talla6,color284,fabricante1,claseprod2,tienda34,BOGOTÁ D.C.,BOGOTÁ D.C.
fact3114,2024-03-03,10707.14,1.0,ref22,marca5,id3249,CREDITO EMPLEADO,talla9,color10,fabricante3,claseprod8,tienda65,CUNDINAMARCA,SOACHA
fact3115,2024-03-03,8394.96,1.0,ref108,marca5,id3250,TARJETA DE DEBITO,talla11,color5,fabricante1,claseprod13,tienda25,CUNDINAMARCA,MOSQUERA
fact539,2024-03-03,19319.33,1.0,ref602,marca1,id3251,TARJETA DE CREDITO,talla2,color6,fabricante1,claseprod1,tienda30,BOGOTÁ D.C.,BOGOTÁ D.C.
fact3116,2024-03-03,17638.66,1.0,ref33,marca2,id3252,TARJETA DE DEBITO,talla6,color35,fabricante1,claseprod2,tienda59,CUNDINAMARCA,MOSQUERA
fact3117,2024-03-03,8394.96,1.0,ref181,marca14,id3253,EFECTIVO,talla8,color116,fabricante2,claseprod4,tienda11,BOYACÁ,CHIQUINQUIRÁ
fact3118,2024-03-03,23521.01,2.0,ref55,marca1,id3254,EFECTIVO,talla3,color162,fabricante1,claseprod1,tienda78,BOGOTÁ D.C.,BOGOTÁ D.C.
fact3119,2024-03-03,19319.33,1.0,ref34,marca2,id3255,EFECTIVO,talla2,color3,fabricante1,claseprod2,tienda68,CUNDINAMARCA,CAJICÁ
fact891,2024-03-03,17638.66,1.0,ref398,marca2,id3256,TARJETA DE CREDITO,talla3,color59,fabricante1,claseprod2,tienda44,BOGOTÁ D.C.,BOGOTÁ D.C.
fact3120,2024-03-03,13436.97,1.0,ref41,marca1,id3257,TARJETA DE DEBITO,talla7,color1,fabricante1,claseprod1,tienda50,ANTIOQUIA,MEDELLÍN
fact3121,2024-03-03,19319.33,1.0,ref34,marca2,id3258,EFECTIVO,talla6,color3,fabricante1,claseprod2,tienda67,BOGOTÁ D.C.,BOGOTÁ D.C.
fact3122,2024-03-03,21000.0,1.0,ref603,marca1,id3259,TARJETA DE CREDITO,talla8,color182,fabricante8,claseprod4,tienda98,BOGOTÁ D.C.,BOGOTÁ D.C.
fact3123,2024-03-03,25201.68,1.0,ref127,marca2,id3260,TARJETA DE DEBITO,talla3,color5,fabricante1,claseprod3,tienda62,HUILA,NEIVA
fact3124,2024-03-03,0.0,1.0,ref604,marca1,id3261,TARJETA DE DEBITO,talla3,color32,fabricante1,claseprod1,tienda24,BOGOTÁ D.C.,BOGOTÁ D.C.
fact3125,2024-03-04,21000.0,3.0,ref38,marca2,id3262,EFECTIVO,talla11,color30,fabricante3,claseprod11,tienda61,NORTE DE SANTANDER,CÚCUTA
fact3126,2024-03-04,70.59,1.0,ref98,marca3,id3263,EFECTIVO,talla8,color10,fabricante1,claseprod6,tienda13,BOYACÁ,DUITAMA
fact3127,2024-03-04,0.0,1.0,ref46,marca2,id3264,TARJETA DE DEBITO,talla2,color44,fabricante1,claseprod2,tienda63,ANTIOQUIA,MEDELLÍN
fact3128,2024-03-04,19319.33,1.0,ref192,marca1,id3265,EFECTIVO,talla18,color30,fabricante3,claseprod12,tienda29,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ
fact3129,2024-03-04,15957.98,1.0,ref71,marca1,id3266,TARJETA DE CREDITO,talla6,color6,fabricante1,claseprod1,tienda24,BOGOTÁ D.C.,BOGOTÁ D.C.
fact3130,2024-03-04,12766.38,4.0,ref10,marca1,id830,EFECTIVO,talla2,color9,fabricante1,claseprod1,tienda14,NORTE DE SANTANDER,CÚCUTA
fact3131,2024-03-04,11421.42,1.0,ref7,marca2,id3267,CREDITO EMPLEADO,talla40,color483,fabricante1,claseprod5,tienda41,BOGOTÁ D.C.,BOGOTÁ D.C.
fact3132,2024-03-04,19319.33,1.0,ref366,marca1,id3268,EFECTIVO,talla13,color30,fabricante3,claseprod12,tienda70,CAQUETÁ,FLORENCIA
fact3133,2024-03-04,19278.57,2.0,ref290,marca1,id3269,EFECTIVO,talla2,color1,fabricante1,claseprod1,tienda40,ANTIOQUIA,EL CARMEN DE VIBORAL
fact3134,2024-03-04,26421.43,1.0,ref31,marca2,id3270,CREDITO EMPLEADO,talla6,color6,fabricante1,claseprod9,tienda34,BOGOTÁ D.C.,BOGOTÁ D.C.
fact3135,2024-03-04,19319.33,1.0,ref88,marca2,id3271,EFECTIVO,talla6,color451,fabricante1,claseprod2,tienda45,RISARALDA,DOSQUEBRADAS
fact3136,2024-03-04,25201.68,1.0,ref390,marca2,id3272,EFECTIVO,talla2,color1,fabricante1,claseprod3,tienda27,RISARALDA,PEREIRA
fact3137,2024-03-04,70.59,1.0,ref11,marca3,id3273,TARJETA DE CREDITO,talla8,color10,fabricante1,claseprod6,tienda60,ANTIOQUIA,BELLO
fact3138,2024-03-04,37806.72,1.0,ref395,marca1,id3274,TARJETA DE CREDITO,talla1,color6,fabricante1,claseprod1,tienda79,ANTIOQUIA,MEDELLÍN
fact3139,2024-03-04,13436.97,1.0,ref83,marca1,id3275,EFECTIVO,talla2,color1,fabricante1,claseprod1,tienda35,CALDAS,MANIZALES
fact3140,2024-03-04,20159.66,1.0,ref318,marca2,id3276,EFECTIVO,talla2,color3,fabricante1,claseprod2,tienda32,CUNDINAMARCA,SOACHA
fact3141,2024-03-04,15957.98,1.0,ref100,marca1,id3277,TARJETA DE DEBITO,talla2,color484,fabricante1,claseprod1,tienda19,BOGOTÁ D.C.,BOGOTÁ D.C.
fact3142,2024-03-04,9235.29,1.0,ref12,marca4,id3278,EFECTIVO,talla6,color222,fabricante1,claseprod1,tienda74,ANTIOQUIA,MEDELLÍN
fact3143,2024-03-04,12596.64,2.0,ref349,marca5,id3279,EFECTIVO,talla2,color277,fabricante1,claseprod3,tienda20,BOGOTÁ D.C.,BOGOTÁ D.C.
fact3144,2024-03-04,16798.32,1.0,ref133,marca1,id3280,EFECTIVO,talla6,color358,fabricante1,claseprod7,tienda98,BOGOTÁ D.C.,BOGOTÁ D.C.
fact3145,2024-03-04,22680.67,1.0,ref23,marca2,id3281,TARJETA DE CREDITO,talla6,color102,fabricante1,claseprod9,tienda95,VALLE DEL CAUCA,ROLDANILLO
fact3146,2024-03-04,0.0,1.0,ref122,marca2,id3282,TARJETA DE DEBITO,talla2,color32,fabricante1,claseprod2,tienda23,TOLIMA,IBAGUÉ
fact1104,2024-03-05,12596.64,1.0,ref161,marca1,id3283,TARJETA DE DEBITO,talla6,color6,fabricante1,claseprod1,tienda41,BOGOTÁ D.C.,BOGOTÁ D.C.
fact3147,2024-03-05,15957.98,1.0,ref56,marca1,id3284,EFECTIVO,talla7,color14,fabricante1,claseprod1,tienda88,BOGOTÁ D.C.,BOGOTÁ D.C.
fact1936,2024-03-05,23521.01,1.0,ref55,marca1,id3285,EFECTIVO,talla6,color252,fabricante1,claseprod1,tienda51,VALLE DEL CAUCA,VALLEDUPAR
fact3148,2024-03-05,21000.0,1.0,ref313,marca1,id3286,TARJETA DE CREDITO,talla18,color30,fabricante3,claseprod4,tienda65,CUNDINAMARCA,SOACHA
fact3149,2024-03-05,19319.33,1.0,ref79,marca2,id3287,TARJETA DE CREDITO,talla2,color52,fabricante1,claseprod2,tienda102,CUNDINAMARCA,GIRARDOT
fact3150,2024-03-05,19319.33,1.0,ref605,marca14,id3288,EFECTIVO,talla8,color1,fabricante2,claseprod4,tienda10,NARIÑO,IPIALES
fact3151,2024-03-05,25201.68,1.0,ref232,marca2,id3289,EFECTIVO,talla2,color6,fabricante1,claseprod9,tienda35,CALDAS,MANIZALES
fact3152,2024-03-05,70.59,1.0,ref20,marca3,id3290,TARJETA DE DEBITO,talla8,color10,fabricante1,claseprod6,tienda49,BOGOTÁ D.C.,BOGOTÁ D.C.
fact3153,2024-03-05,13436.97,1.0,ref65,marca1,id3291,EFECTIVO,talla3,color157,fabricante1,claseprod1,tienda77,VALLE DEL CAUCA,CARTAGO
fact3154,2024-03-05,19319.33,1.0,ref172,marca1,id3292,TARJETA DE DEBITO,talla6,color485,fabricante1,claseprod1,tienda60,ANTIOQUIA,BELLO
fact3155,2024-03-05,17638.66,1.0,ref60,marca2,id3293,TARJETA DE CREDITO,talla2,color1,fabricante1,claseprod2,tienda81,QUINDÍO,CALARCÁ
fact3156,2024-03-05,33605.04,1.0,ref606,marca2,id3294,TARJETA DE CREDITO,talla2,color32,fabricante1,claseprod7,tienda15,CALDAS,MANIZALES
fact3157,2024-03-05,0.0,1.0,ref33,marca2,id3295,EFECTIVO,talla2,color6,fabricante1,claseprod2,tienda65,CUNDINAMARCA,SOACHA
fact3158,2024-03-06,70.59,1.0,ref20,marca3,id3296,TARJETA DE CREDITO,talla8,color10,fabricante1,claseprod6,tienda18,CALDAS,MANIZALES
fact3159,2024-03-06,33605.04,1.0,ref291,marca2,id3297,TARJETA DE CREDITO,talla2,color5,fabricante1,claseprod3,tienda24,BOGOTÁ D.C.,BOGOTÁ D.C.
fact3160,2024-03-06,11756.3,1.0,ref419,marca16,id3298,TARJETA DE DEBITO,talla9,color291,fabricante1,claseprod14,tienda34,BOGOTÁ D.C.,BOGOTÁ D.C.
fact3161,2024-03-06,70.59,1.0,ref98,marca3,id3299,TARJETA DE CREDITO,talla8,color10,fabricante1,claseprod6,tienda65,CUNDINAMARCA,SOACHA
fact3162,2024-03-06,17638.66,1.0,ref87,marca2,id3300,EFECTIVO,talla6,color62,fabricante1,claseprod2,tienda9,RISARALDA,PEREIRA
fact3163,2024-03-06,15957.98,1.0,ref375,marca1,id3301,TARJETA DE DEBITO,talla6,color366,fabricante1,claseprod1,tienda101,VALLE DEL CAUCA,ZARZAL
fact3164,2024-03-06,12596.64,1.0,ref436,marca1,id3302,EFECTIVO,talla6,color32,fabricante1,claseprod1,tienda4,VALLE DEL CAUCA,TULUÁ
fact3165,2024-03-06,9235.29,1.0,ref12,marca4,id3303,EFECTIVO,talla7,color12,fabricante1,claseprod1,tienda12,HUILA,GARZÓN
fact3166,2024-03-06,22680.67,1.0,ref23,marca2,id3304,EFECTIVO,talla6,color486,fabricante1,claseprod9,tienda48,META,GRANADA
fact3167,2024-03-06,23521.01,1.0,ref30,marca2,id3305,EFECTIVO,talla6,color321,fabricante1,claseprod2,tienda8,ANTIOQUIA,MEDELLÍN
fact3168,2024-03-06,17638.66,1.0,ref95,marca1,id3306,TARJETA DE CREDITO,talla6,color10,fabricante1,claseprod1,tienda74,ANTIOQUIA,MEDELLÍN
fact3169,2024-03-06,17638.66,1.0,ref14,marca2,id3307,MULTIPLE,talla2,color367,fabricante1,claseprod2,tienda66,CUNDINAMARCA,FUSAGASUGÁ
fact3170,2024-03-06,19319.33,1.0,ref272,marca2,id3308,TARJETA DE CREDITO,talla9,color10,fabricante3,claseprod8,tienda70,CAQUETÁ,FLORENCIA
fact3171,2024-03-06,67218.49,1.0,ref525,marca1,id3309,TARJETA DE DEBITO,talla2,color377,fabricante1,claseprod7,tienda15,CALDAS,MANIZALES
fact3172,2024-03-06,58815.13,1.0,ref310,marca1,id3310,MULTIPLE,talla36,color5,fabricante1,claseprod1,tienda82,BOGOTÁ D.C.,BOGOTÁ D.C.
fact1675,2024-03-06,0.0,1.0,ref91,marca2,id3311,TARJETA DE CREDITO,talla7,color6,fabricante1,claseprod3,tienda77,VALLE DEL CAUCA,CARTAGO
fact3173,2024-03-07,12596.64,1.0,ref236,marca5,id3312,CREDITO EMPLEADO,talla6,color143,fabricante1,claseprod3,tienda34,BOGOTÁ D.C.,BOGOTÁ D.C.
fact3174,2024-03-07,70.59,1.0,ref20,marca3,id3313,EFECTIVO,talla8,color10,fabricante1,claseprod6,tienda52,HUILA,PITALITO
fact3175,2024-03-07,15957.98,1.0,ref78,marca1,id3314,TARJETA DE CREDITO,talla3,color1,fabricante1,claseprod1,tienda33,ANTIOQUIA,ITAGUI
fact3176,2024-03-07,33605.04,1.0,ref115,marca1,id3315,MULTIPLE,talla3,color14,fabricante1,claseprod1,tienda79,ANTIOQUIA,MEDELLÍN
fact3177,2024-03-07,17638.66,1.0,ref19,marca1,id3316,EFECTIVO,talla6,color10,fabricante1,claseprod1,tienda25,CUNDINAMARCA,MOSQUERA
fact3178,2024-03-07,0.0,1.0,ref16,marca2,id3317,TARJETA DE DEBITO,talla2,color15,fabricante1,claseprod2,tienda71,BOGOTÁ D.C.,BOGOTÁ D.C.
fact3179,2024-03-07,21000.0,2.0,ref280,marca2,id3318,EFECTIVO,talla11,color21,fabricante3,claseprod8,tienda105,BOGOTÁ D.C.,BOGOTÁ D.C.
fact3180,2024-03-07,70.59,1.0,ref98,marca3,id3319,TARJETA DE CREDITO,talla8,color10,fabricante1,claseprod6,tienda67,BOGOTÁ D.C.,BOGOTÁ D.C.
fact3181,2024-03-07,25201.68,1.0,ref390,marca2,id3320,TARJETA DE DEBITO,talla6,color27,fabricante1,claseprod3,tienda88,BOGOTÁ D.C.,BOGOTÁ D.C.
fact3182,2024-03-07,17638.66,1.0,ref60,marca2,id3321,TARJETA DE DEBITO,talla6,color6,fabricante1,claseprod2,tienda53,BOGOTÁ D.C.,BOGOTÁ D.C.
fact3183,2024-03-07,13436.97,1.0,ref295,marca1,id3322,TARJETA DE CREDITO,talla3,color301,fabricante1,claseprod1,tienda92,BOGOTÁ D.C.,BOGOTÁ D.C.
fact3184,2024-03-08,13436.97,1.0,ref83,marca1,id3323,TARJETA DE DEBITO,talla2,color5,fabricante1,claseprod1,tienda21,BOYACÁ,TUNJA
fact3185,2024-03-08,22680.67,1.0,ref74,marca1,id3324,EFECTIVO,talla7,color6,fabricante1,claseprod1,tienda41,BOGOTÁ D.C.,BOGOTÁ D.C.
fact3186,2024-03-08,17638.66,1.0,ref46,marca2,id3325,EFECTIVO,talla3,color35,fabricante1,claseprod2,tienda60,ANTIOQUIA,BELLO
fact3187,2024-03-08,0.0,1.0,ref326,marca2,id3326,EFECTIVO,talla26,color227,fabricante1,claseprod9,tienda96,BOGOTÁ D.C.,BOGOTÁ D.C.
fact3188,2024-03-08,13436.97,1.0,ref83,marca1,id3327,EFECTIVO,talla3,color241,fabricante1,claseprod1,tienda21,BOYACÁ,TUNJA
fact3189,2024-03-08,17638.66,1.0,ref91,marca2,id3328,EFECTIVO,talla3,color44,fabricante1,claseprod3,tienda87,BOGOTÁ D.C.,BOGOTÁ D.C.
fact3190,2024-03-08,17641.18,1.0,ref607,marca1,id3329,TARJETA DE DEBITO,talla7,color150,fabricante1,claseprod1,tienda39,BOGOTÁ D.C.,BOGOTÁ D.C.
fact3191,2024-03-08,11759.0,3.0,ref46,marca2,id2594,EFECTIVO,talla2,color6,fabricante1,claseprod2,tienda108,BOGOTÁ D.C.,BOGOTÁ D.C.
fact3192,2024-03-08,16802.52,2.0,ref62,marca2,id3330,EFECTIVO,talla6,color1,fabricante1,claseprod3,tienda51,VALLE DEL CAUCA,VALLEDUPAR
fact3193,2024-03-08,24361.34,1.0,ref59,marca2,id3331,EFECTIVO,talla2,color24,fabricante1,claseprod9,tienda43,VALLE DEL CAUCA,PALMIRA
fact3194,2024-03-08,0.0,1.0,ref105,marca2,id3332,TARJETA DE DEBITO,talla9,color10,fabricante3,claseprod8,tienda22,ANTIOQUIA,MEDELLÍN
fact3195,2024-03-08,25201.68,1.0,ref39,marca4,id3333,TARJETA DE CREDITO,talla12,color317,fabricante1,claseprod1,tienda36,META,ACACÍAS
fact3196,2024-03-08,25201.68,1.0,ref608,marca2,id3334,TARJETA DE DEBITO,talla6,color487,fabricante1,claseprod9,tienda87,BOGOTÁ D.C.,BOGOTÁ D.C.
fact3197,2024-03-08,16798.32,1.0,ref133,marca1,id3335,EFECTIVO,talla3,color488,fabricante1,claseprod7,tienda61,NORTE DE SANTANDER,CÚCUTA
fact3198,2024-03-08,70.59,1.0,ref11,marca3,id3336,TARJETA DE DEBITO,talla8,color10,fabricante1,claseprod6,tienda97,QUINDÍO,ARMENIA
fact3199,2024-03-08,8399.16,1.0,ref609,marca14,id3337,TARJETA DE DEBITO,talla8,color182,fabricante2,claseprod4,tienda15,CALDAS,MANIZALES
fact3200,2024-03-08,5036.98,1.0,ref102,marca1,id3338,CREDITO EMPLEADO,talla6,color387,fabricante2,claseprod4,tienda34,BOGOTÁ D.C.,BOGOTÁ D.C.
fact3201,2024-03-08,13436.97,1.0,ref83,marca1,id3339,EFECTIVO,talla3,color47,fabricante1,claseprod1,tienda107,QUINDÍO,ARMENIA
fact3202,2024-03-08,9235.29,1.0,ref12,marca4,id3340,EFECTIVO,talla6,color1,fabricante1,claseprod1,tienda15,CALDAS,MANIZALES
fact3203,2024-03-08,70.59,1.0,ref11,marca3,id3341,EFECTIVO,talla8,color10,fabricante1,claseprod6,tienda75,TOLIMA,MELGAR
fact3204,2024-03-08,3773.11,1.0,ref380,marca1,id3342,TARJETA DE DEBITO,talla4,color6,fabricante1,claseprod1,tienda30,BOGOTÁ D.C.,BOGOTÁ D.C.
fact3205,2024-03-08,16421.43,1.0,ref571,marca1,id3343,CREDITO EMPLEADO,talla2,color489,fabricante1,claseprod1,tienda107,QUINDÍO,ARMENIA
fact3206,2024-03-08,19319.33,1.0,ref272,marca2,id3344,EFECTIVO,talla9,color10,fabricante3,claseprod8,tienda86,TOLIMA,IBAGUÉ
fact3207,2024-03-08,25201.68,1.0,ref39,marca4,id3345,EFECTIVO,talla15,color88,fabricante1,claseprod1,tienda73,ANTIOQUIA,CALDAS
fact3208,2024-03-08,17638.66,1.0,ref61,marca2,id3346,TARJETA DE DEBITO,talla3,color32,fabricante1,claseprod2,tienda46,BOGOTÁ D.C.,BOGOTÁ D.C.
fact3209,2024-03-08,21000.0,1.0,ref449,marca1,id3347,EFECTIVO,talla2,color1,fabricante1,claseprod1,tienda63,ANTIOQUIA,MEDELLÍN
fact938,2024-03-08,21004.2,1.0,ref582,marca4,id3348,TARJETA DE CREDITO,talla8,color21,fabricante2,claseprod4,tienda7,ANTIOQUIA,EL SANTUARIO
fact3210,2024-03-08,70.59,1.0,ref20,marca3,id3349,TARJETA DE DEBITO,talla8,color10,fabricante1,claseprod6,tienda85,CUNDINAMARCA,SOACHA
fact3211,2024-03-08,25201.68,1.0,ref610,marca2,id3350,TARJETA DE CREDITO,talla2,color5,fabricante1,claseprod7,tienda97,QUINDÍO,ARMENIA
fact3212,2024-03-08,19319.33,1.0,ref611,marca4,id3351,EFECTIVO,talla8,color21,fabricante2,claseprod4,tienda13,BOYACÁ,DUITAMA
fact3213,2024-03-09,13436.97,1.0,ref106,marca1,id3352,TARJETA DE CREDITO,talla2,color490,fabricante1,claseprod1,tienda22,ANTIOQUIA,MEDELLÍN
fact3214,2024-03-09,70.59,1.0,ref11,marca3,id3353,TARJETA DE CREDITO,talla8,color10,fabricante1,claseprod6,tienda70,CAQUETÁ,FLORENCIA
fact3215,2024-03-09,17638.66,1.0,ref122,marca2,id3354,TARJETA DE CREDITO,talla2,color123,fabricante1,claseprod2,tienda37,ANTIOQUIA,SABANETA
fact3216,2024-03-09,70.59,1.0,ref98,marca3,id3355,EFECTIVO,talla8,color10,fabricante1,claseprod6,tienda34,BOGOTÁ D.C.,BOGOTÁ D.C.
fact3217,2024-03-09,13436.97,1.0,ref7,marca2,id3356,EFECTIVO,talla40,color349,fabricante1,claseprod5,tienda61,NORTE DE SANTANDER,CÚCUTA
fact3218,2024-03-09,5036.98,1.0,ref102,marca1,id3357,EFECTIVO,talla3,color3,fabricante2,claseprod4,tienda20,BOGOTÁ D.C.,BOGOTÁ D.C.
fact3219,2024-03-09,13436.97,1.0,ref53,marca1,id3358,EFECTIVO,talla6,color36,fabricante1,claseprod1,tienda60,ANTIOQUIA,BELLO
fact3220,2024-03-09,12596.64,1.0,ref147,marca2,id3359,EFECTIVO,talla14,color239,fabricante1,claseprod5,tienda58,NORTE DE SANTANDER,CÚCUTA
fact3221,2024-03-09,25201.68,1.0,ref612,marca2,id3360,EFECTIVO,talla22,color10,fabricante3,claseprod8,tienda82,BOGOTÁ D.C.,BOGOTÁ D.C.
fact3222,2024-03-09,15957.98,1.0,ref78,marca1,id3361,TARJETA DE CREDITO,talla2,color6,fabricante1,claseprod1,tienda29,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ
fact1637,2024-03-09,2515.97,2.0,ref505,marca17,id3362,EFECTIVO,talla8,color1,fabricante2,claseprod4,tienda95,VALLE DEL CAUCA,ROLDANILLO
fact3223,2024-03-09,15957.98,1.0,ref100,marca1,id3363,EFECTIVO,talla7,color6,fabricante1,claseprod1,tienda44,BOGOTÁ D.C.,BOGOTÁ D.C.
fact3224,2024-03-09,12596.64,1.0,ref147,marca2,id3364,EFECTIVO,talla14,color95,fabricante1,claseprod5,tienda1,VALLE DEL CAUCA,CALI
fact3225,2024-03-09,0.0,1.0,ref373,marca1,id3365,EFECTIVO,talla2,color32,fabricante1,claseprod1,tienda79,ANTIOQUIA,MEDELLÍN
fact3226,2024-03-09,70.59,1.0,ref11,marca3,id3366,MULTIPLE,talla8,color10,fabricante1,claseprod6,tienda14,NORTE DE SANTANDER,CÚCUTA
fact891,2024-03-09,19319.33,1.0,ref272,marca2,id3367,TARJETA DE DEBITO,talla9,color10,fabricante3,claseprod8,tienda47,BOGOTÁ D.C.,BOGOTÁ D.C.
fact3227,2024-03-09,21000.0,1.0,ref353,marca1,id3368,TARJETA DE DEBITO,talla3,color6,fabricante1,claseprod1,tienda31,BOGOTÁ D.C.,BOGOTÁ D.C.
fact3228,2024-03-09,151252.1,1.0,ref613,marca1,id3369,TARJETA DE CREDITO,talla37,color268,fabricante1,claseprod1,tienda5,ANTIOQUIA,MEDELLÍN
fact3229,2024-03-09,20159.66,1.0,ref109,marca1,id3370,EFECTIVO,talla6,color246,fabricante1,claseprod1,tienda91,CUNDINAMARCA,ZIPAQUIRÁ
fact3230,2024-03-09,70.59,1.0,ref11,marca3,id3371,TARJETA DE CREDITO,talla8,color10,fabricante1,claseprod6,tienda54,BOGOTÁ D.C.,BOGOTÁ D.C.
fact431,2024-03-09,0.0,1.0,ref14,marca2,id3372,EFECTIVO,talla6,color491,fabricante1,claseprod2,tienda21,BOYACÁ,TUNJA
fact3231,2024-03-09,10915.97,1.0,ref450,marca2,id3373,EFECTIVO,talla9,color86,fabricante3,claseprod8,tienda65,CUNDINAMARCA,SOACHA
fact3232,2024-03-09,19319.33,1.0,ref49,marca10,id3374,EFECTIVO,talla40,color33,fabricante1,claseprod7,tienda48,META,GRANADA
fact3233,2024-03-09,8394.96,1.0,ref514,marca5,id3375,EFECTIVO,talla45,color492,fabricante1,claseprod13,tienda52,HUILA,PITALITO
fact3234,2024-03-09,11756.3,1.0,ref326,marca2,id3376,TARJETA DE DEBITO,talla49,color227,fabricante1,claseprod9,tienda103,ANTIOQUIA,MEDELLÍN
fact3235,2024-03-09,17638.66,1.0,ref33,marca2,id3377,EFECTIVO,talla2,color27,fabricante1,claseprod2,tienda61,NORTE DE SANTANDER,CÚCUTA
fact3236,2024-03-09,70.59,1.0,ref11,marca3,id3378,EFECTIVO,talla8,color10,fabricante1,claseprod6,tienda10,NARIÑO,IPIALES
fact3237,2024-03-09,25201.68,1.0,ref57,marca2,id3379,EFECTIVO,talla6,color355,fabricante1,claseprod9,tienda22,ANTIOQUIA,MEDELLÍN
fact3238,2024-03-09,19319.33,1.0,ref88,marca2,id3380,MULTIPLE,talla7,color290,fabricante1,claseprod2,tienda96,BOGOTÁ D.C.,BOGOTÁ D.C.
fact3239,2024-03-09,15957.98,1.0,ref47,marca1,id3381,MULTIPLE,talla3,color6,fabricante1,claseprod1,tienda30,BOGOTÁ D.C.,BOGOTÁ D.C.
fact3240,2024-03-09,25201.68,1.0,ref156,marca1,id3382,TARJETA DE DEBITO,talla15,color241,fabricante1,claseprod1,tienda59,CUNDINAMARCA,MOSQUERA
fact3241,2024-03-09,25201.68,1.0,ref82,marca2,id3383,TARJETA DE DEBITO,talla2,color493,fabricante1,claseprod9,tienda27,RISARALDA,PEREIRA
fact3242,2024-03-09,15957.98,1.0,ref71,marca1,id3384,EFECTIVO,talla3,color14,fabricante1,claseprod1,tienda64,ANTIOQUIA,LA CEJA
fact3243,2024-03-09,10915.97,1.0,ref354,marca2,id3385,EFECTIVO,talla22,color86,fabricante3,claseprod8,tienda74,ANTIOQUIA,MEDELLÍN
fact3244,2024-03-09,15957.98,1.0,ref47,marca1,id3386,TARJETA DE CREDITO,talla2,color5,fabricante1,claseprod1,tienda81,QUINDÍO,CALARCÁ
fact3245,2024-03-09,25201.68,1.0,ref39,marca4,id3387,TARJETA DE DEBITO,talla15,color370,fabricante1,claseprod1,tienda51,VALLE DEL CAUCA,VALLEDUPAR
fact3246,2024-03-09,8394.96,1.0,ref25,marca1,id3388,EFECTIVO,talla4,color119,fabricante1,claseprod1,tienda45,RISARALDA,DOSQUEBRADAS
fact3247,2024-03-09,25201.68,1.0,ref614,marca4,id3389,TARJETA DE DEBITO,talla8,color73,fabricante2,claseprod4,tienda25,CUNDINAMARCA,MOSQUERA
fact3248,2024-03-09,2932.77,1.0,ref6,marca1,id3390,TARJETA DE DEBITO,talla4,color6,fabricante1,claseprod1,tienda64,ANTIOQUIA,LA CEJA
fact3249,2024-03-09,0.0,1.0,ref91,marca2,id3391,EFECTIVO,talla3,color6,fabricante1,claseprod3,tienda15,CALDAS,MANIZALES
